FID,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER_,SORT,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav
10,7060741770,7060047060,7060047060,7060047060,510,510,2020.9,2934853,742301,0,0,1,14463,19407.025,10186.18,35220,653,3,2,24,7,38,12,20,9,354229,284675,465,6057.278,870878.625,701672.25,30442904,55,44,692,10,148,10,28,16,14,90,187,96,87,274,87,108,146,189,228,261,274,271,246,191,140,101,1531,760,144,134,153,138,138,112,124,107,102,91,124,163,1430,1098,54,66,105,135,166,177,182,171,138,109,70,54,1138,619,54,66,105,132,149,138,127,109,86,69,51,50,107,69,7,-31,62,50,31,2,-17,-37,-32,-37,-26,-17,43,67,0,11,2,1,1,0,0,0,0,0,0,0,0,0,2,4,0,19,0,46,0,0,0,0,0,0,1,0,2,0,0,28,0,0,0,2,0,0,0,14,0,8,0,4,0,0,0,0,0,13,22,1,0,35,0,0,0,1,0,1,5,0,0,0,40,58,0,0,2,0,0,0,0,0,0,0,0,0,0,4,23,2,0,7,16,42,1,6,0,0,0,11,36,8,31,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,26,25,39,3,27,4,4,0,0,0,0,3,3,4,337,7,149,21,20,39,41,39,39,31,25,83,59,100,100,100,97,91,80,71,65,62,63,72,90,1,0,25,3173,3234,11.195,74444.531,5.622,25.87,0,2,361,800,140,324,61,88,50,83,240,44351,409491008,3.75794E+12,794
11,7060741760,7060047060,7060047060,7060047060,510,510,430.6,239195.1,742210,0,0,2,14464,2186.597,663.879,3665.315,672,21,2,58,8,68,13,13,10,46517,43742,634,1481.152,57085.98,82244.031,1042444.25,19,18,319,6,34,5,13,7,14,90,189,166,89,276,89,110,148,192,230,263,276,273,248,192,142,103,1517,1022,140,131,145,134,141,110,123,107,104,94,124,165,1432,1398,54,66,105,135,166,177,182,171,139,110,71,54,1136,826,54,66,105,131,148,138,126,109,86,70,52,50,106,73,6,-27,61,49,27,-1,-16,-38,-32,-37,-25,-15,43,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,67,0,8,0,1,0,0,0,0,0,0,1,0,0,22,0,0,0,1,0,0,0,8,0,32,0,0,0,0,0,0,1,7,37,1,0,13,0,0,0,1,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,0,0,6,12,35,0,0,0,0,0,10,69,12,59,11,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,40,18,27,1,27,3,5,0,0,0,0,0,3,4,337,7,149,21,22,40,37,38,41,37,18,82,62,100,100,100,97,90,80,70,64,62,63,72,90,1,0,18,2825,1721,0.15,3218.986,0.376,13.768,0,1,137,600,100,259,44,77,38,78,240,48456,6192099,1.53019E+11,795
12,7060736840,7060741760,7060047060,7060047060,564.7999878,564.7999878,5495.2,175914.2,742231,0,0,2,14465,1100.036,357.884,1710.281,575,6,2,13,3,20,8,13,10,37046,35230,1016,3934.224,33009.523,132300.656,589311.875,47,47,404,10,138,9,13,15,14,90,187,164,83,277,83,104,146,191,228,262,277,274,247,191,140,98,1429,896,130,123,130,115,140,109,113,95,100,96,117,160,1444,1402,53,66,105,137,168,179,186,176,140,110,70,53,1101,745,53,66,105,129,144,135,123,104,80,66,49,48,99,64,-1,-36,59,46,19,-16,-16,-39,-39,-46,-28,-13,40,66,1,0,3,2,1,0,0,0,0,0,0,0,0,1,3,4,0,5,0,63,0,0,0,0,0,0,1,0,2,0,0,26,0,0,0,1,0,1,0,6,0,22,0,0,0,0,0,0,1,9,49,1,0,9,0,0,0,1,0,0,4,0,0,0,82,11,0,0,7,0,0,0,0,0,0,0,0,0,0,18,14,0,0,4,17,47,0,0,0,0,0,11,32,10,29,9,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,28,16,30,5,36,2,4,0,0,0,0,10,2,5,363,6,145,23,22,39,37,38,40,26,14,80,56,99,100,100,95,87,77,67,60,57,60,69,88,1,3,21,2112,1506,120.864,2282.367,22.89,13.235,1,1,732,600,335,240,98,74,84,78,240,48587,5745072640,1.10732E+11,795
13,7060736850,7060741760,7060047060,7060047060,564.7999878,564.7999878,64.4,62850.3,742221,0,0,3,14466,1077.728,299.153,2001.309,671,44,3,87,21,94,27,5,12,9453,8512,250,273.337,22595.301,12505.249,370889.313,10,16,83,11,28,3,13,4,14,90,188,171,87,277,87,107,147,192,230,263,277,273,248,192,140,100,1501,1373,140,128,148,130,140,106,119,101,101,95,125,167,1433,1389,54,66,105,135,167,178,183,172,139,110,70,54,1122,1050,54,66,105,130,148,136,124,106,84,69,50,50,105,99,5,-1,62,48,29,-4,-16,-40,-35,-41,-27,-14,44,68,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,87,0,0,0,0,0,0,0,12,0,61,0,0,0,0,0,0,1,0,2,0,0,22,0,0,0,1,0,1,5,0,0,0,0,84,0,0,16,0,0,0,0,0,0,0,0,0,0,65,23,0,0,11,0,0,0,0,0,0,0,11,43,17,35,15,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,73,53,18,2,3,10,8,0,0,0,0,0,7,4,337,7,149,23,21,41,36,36,43,23,29,82,80,100,100,100,97,90,79,69,62,60,62,71,89,1,0,9,6376,2314,0.141,936.473,2.287,15.35,0,1,25,600,151,311,82,84,71,78,240,48587,7978379,42280632320,795
14,7060736110,7060741770,7060047060,7060047060,570.9000244,570.9000244,2249.2,2929724.5,742303,0,0,1,14467,19308.771,10090.198,35061.012,624,4,2,16,7,27,12,18,9,354128,284675,468,8527.664,864080.813,1010663.375,29735496,75,54,693,11,158,12,28,20,14,90,185,96,83,274,83,104,143,187,226,260,274,271,244,187,137,98,1485,759,144,129,157,141,137,107,112,96,90,89,122,160,1427,1098,53,65,104,135,167,178,183,172,139,109,69,53,1107,618,53,65,104,132,150,138,123,104,80,64,47,47,104,69,4,-31,63,49,34,4,-18,-40,-39,-44,-35,-18,44,67,0,11,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,26,0,51,0,0,0,0,0,0,1,0,2,0,0,17,0,0,0,4,0,0,0,14,0,8,0,4,0,0,0,0,0,13,22,1,0,35,0,0,0,1,0,1,4,0,0,0,47,45,0,0,8,0,0,0,0,0,0,0,0,0,0,4,23,2,0,7,16,42,1,6,0,0,0,11,19,8,12,7,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,26,25,39,5,28,2,4,0,0,0,0,3,3,8,399,7,149,21,20,40,41,39,39,30,25,81,59,100,100,100,98,91,79,69,61,57,59,68,88,1,0,25,2273,3236,48.788,74414.813,22.305,25.905,2,2,822,800,351,324,87,88,81,83,240,42476,2092491392,3.75683E+12,794
15,7060736120,7060741770,7060047060,7060047060,571.0999756,571.0999756,3107.9,3108.2,742302,0,0,2,14468,60.57,23.292,108.449,622,0,0,4,4,9,9,0,0,5,0,0,740.006,740.005,5749.553,5749.552,90,102,102,13,167,17,17,33,14,85,182,182,81,270,81,102,141,184,222,256,270,267,241,185,134,96,1527,1527,149,135,160,143,136,112,123,107,97,85,121,160,1436,1436,54,66,106,136,167,179,183,173,139,109,70,54,1134,1134,54,66,106,133,150,139,127,110,85,67,49,48,106,106,6,6,64,51,34,5,-19,-37,-33,-38,-30,-22,42,66,1,1,4,2,2,1,0,0,0,0,0,0,0,1,4,4,0,4,0,91,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,91,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,11,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,7,7,5,5,0,0,0,0,0,0,1,1,8,399,7,149,19,19,37,37,44,44,29,29,82,82,100,100,100,98,91,80,70,64,61,61,70,88,1,0,0,563,563,18.538,18.538,5.989,5.988,0,0,333,300,102,102,54,54,51,51,240,40760,701944064,701944000,793
16,7060735140,7060736850,7060047060,7060047060,579.0999756,579.0999756,407.2,55011,742223,0,0,3,14469,931.022,255.923,1717.302,667,28,3,75,23,88,29,3,12,9071,8358,285,954.687,20198.193,40337.414,336991.938,9,17,87,11,33,2,14,3,14,90,187,169,85,276,85,106,146,190,229,262,276,274,247,190,139,99,1489,1363,140,128,150,131,139,104,116,98,98,94,125,165,1431,1382,53,66,105,135,167,178,184,173,139,109,69,53,1112,1044,53,66,105,130,148,136,123,105,82,67,49,49,104,99,4,-1,62,49,30,-3,-17,-41,-37,-43,-29,-14,44,68,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16,0,4,0,1,0,0,0,0,0,0,2,0,7,0,0,86,0,0,0,0,0,0,0,13,0,57,0,0,0,0,0,0,1,0,3,0,0,24,0,0,0,1,0,1,5,0,0,0,7,57,0,0,35,0,0,0,0,0,0,0,0,0,0,61,26,0,0,13,0,0,0,0,0,0,0,11,46,16,36,15,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,71,56,20,1,3,12,9,0,0,0,0,0,7,4,337,7,149,23,21,42,36,35,43,20,29,81,80,100,100,100,97,90,79,68,61,58,60,70,89,1,0,8,9169,2538,3.809,846.539,10.019,15.879,0,1,313,600,246,314,99,85,72,79,240,48587,198401616,37809283072,795
17,7060735130,7060736850,7060047060,7060047060,579.0999756,579.0999756,7774.9,7774.9,742222,0,0,4,14470,145.336,42.319,281.561,588,1,1,6,6,11,11,14,14,381,154,34,2123.768,2123.771,21392.248,21392.252,46,55,55,8,139,10,10,19,14,85,182,182,75,275,75,98,140,186,224,259,275,272,243,185,134,91,1442,1442,133,127,139,119,146,105,111,88,99,96,123,156,1438,1438,51,64,104,137,168,180,188,178,140,108,68,51,1093,1093,51,64,104,129,146,137,123,102,78,64,48,46,100,100,0,0,62,49,25,-13,-13,-42,-41,-51,-29,-12,44,67,1,1,4,2,2,0,0,0,0,0,0,0,0,1,3,4,0,4,0,87,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,4,0,87,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,4,0,0,0,92,4,0,0,3,1,0,0,0,0,0,0,0,0,0,92,4,0,0,3,1,0,0,0,0,0,0,11,22,22,21,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,91,4,4,1,1,1,1,0,0,0,0,9,9,5,363,7,149,23,23,32,32,45,45,31,31,80,80,100,100,100,95,88,78,67,59,55,59,69,88,1,13,13,689,691,89.792,89.792,11.712,11.713,0,0,497,500,288,288,78,78,72,72,240,48587,4463354880,4463352320,795
18,7060729580,7060735140,7060047060,7060047060,632.0999756,632.0999756,555.2,49134.1,742225,0,0,3,14471,797.404,212.441,1482.361,670,20,3,48,17,56,22,15,12,8960,8302,330,655.553,16816.186,24494.293,268905.313,48,32,94,12,97,8,15,13,14,90,185,168,81,277,81,103,142,188,227,262,277,273,245,187,136,96,1455,1358,138,128,150,130,139,102,108,90,91,93,125,159,1430,1380,52,64,103,135,167,179,186,175,140,109,68,52,1090,1043,52,64,103,130,148,136,122,102,77,63,47,47,102,98,2,-2,62,50,31,-4,-17,-43,-42,-49,-35,-15,45,67,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,16,0,3,0,37,0,0,0,0,0,0,5,0,10,0,0,45,0,0,0,0,0,0,0,13,0,64,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,1,0,1,4,0,0,0,76,9,0,0,15,0,0,0,0,0,0,0,0,0,0,68,21,0,0,10,0,0,0,0,0,0,0,11,50,13,46,12,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40,77,34,15,3,3,6,7,0,0,0,0,0,7,4,337,7,149,22,20,39,36,38,44,27,29,80,80,100,100,100,97,90,78,67,59,55,57,68,88,1,46,6,3976,1862,5.149,810.075,9.778,16.978,0,1,282,600,182,322,88,85,60,81,240,48587,215669632,36067586048,795
19,7060729590,7060735140,7060047060,7060047060,632.2999878,632.2999878,5469.4,5469.5,742224,0,0,4,14472,125.035,39.581,219.368,730,3,3,76,76,87,87,9,9,108,56,14,2427.309,2427.311,27749.398,27749.404,10,30,30,13,61,2,2,4,14,85,179,179,68,277,68,91,135,183,225,261,277,271,242,183,131,85,1397,1397,131,128,150,129,134,99,103,80,79,89,123,150,1391,1391,47,59,98,131,164,178,185,173,138,106,65,48,1041,1042,47,59,98,127,146,135,119,97,72,58,43,41,100,100,0,0,64,54,34,-2,-18,-44,-44,-54,-42,-16,47,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,2,0,0,0,0,0,0,3,0,4,0,0,76,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,4,0,4,0,0,76,0,0,0,0,0,0,5,0,0,0,1,68,0,0,31,0,0,0,0,0,0,0,0,0,0,1,68,0,0,31,0,0,0,0,0,0,0,11,38,38,37,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,61,61,2,2,27,27,0,0,0,0,6,6,4,337,7,149,23,23,41,41,36,36,25,25,79,79,99,100,100,97,90,78,66,57,52,54,65,86,1,25,26,8121,8118,32.656,32.656,6.455,6.446,0,0,372,400,248,248,81,81,63,63,240,47285,1543288064,1543287808,796
20,7060724080,7060736110,7060047060,7060047060,659.7999878,659.7999878,353.3,2924691.3,742305,0,0,1,14473,19160.92,9953.773,34756.602,690,6,2,18,7,27,12,74,9,353985,284675,471,2223.881,854894.313,267996.75,28719918,28,26,694,16,75,5,28,7,14,85,184,95,79,276,79,102,140,186,227,262,276,272,244,186,135,94,1412,758,141,128,154,135,135,100,103,84,79,85,118,149,1446,1097,52,64,104,136,170,182,188,178,142,110,69,52,1073,617,52,64,104,131,150,136,120,98,73,58,44,43,98,69,-2,-31,64,50,33,-1,-20,-45,-45,-52,-44,-23,41,65,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,16,0,32,0,13,0,0,0,0,0,0,2,0,1,0,0,46,0,0,0,6,0,0,0,14,0,8,0,4,0,0,0,0,0,13,22,1,0,35,0,0,0,1,0,1,5,0,0,0,1,79,0,0,20,0,0,0,0,0,0,0,0,0,0,4,23,2,0,7,16,42,1,6,0,0,0,11,32,8,17,7,8,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,26,36,39,1,28,7,4,0,0,0,0,0,3,4,337,7,149,22,20,40,41,38,39,33,25,78,59,97,100,100,97,90,77,65,57,52,53,63,82,1,63,25,5353,3240,1.847,74336.922,7.246,25.923,0,2,612,800,357,324,85,88,68,83,240,47397,132381096,3.75383E+12,795
21,7060724090,7060736110,7060047060,7060047060,660,660,2783.2,2783.5,742304,0,0,2,14474,53.486,17.657,97.582,607,0,0,2,2,6,6,1,1,8,0,0,660.192,660.191,4951.712,4951.71,83,93,93,16,162,16,16,28,14,85,179,179,77,270,77,99,138,181,221,256,270,267,240,182,131,91,1446,1446,144,130,155,140,132,104,114,94,83,83,116,152,1425,1425,52,64,104,135,167,179,184,173,139,108,68,52,1090,1090,52,64,104,131,149,136,123,103,77,61,45,44,101,101,1,1,64,51,33,4,-21,-42,-38,-46,-40,-23,41,66,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,4,0,7,0,84,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,84,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,11,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,11,10,8,8,0,0,0,0,0,0,1,1,8,399,7,149,20,20,38,38,42,42,26,26,80,80,98,100,100,98,90,78,68,61,56,56,65,85,1,0,0,599,598,29.139,29.139,10.492,10.49,0,0,543,500,218,218,58,58,56,56,240,40777,913894336,913895104,793
22,7060724920,7060729580,7060047060,7060047060,668.9000244,668.9000244,14219.8,41567,742227,0,0,3,14475,638.175,162.569,1192.098,538,3,2,23,10,27,13,10,10,8510,8166,406,6358.297,13821.516,133798.313,221268.844,47,58,106,9,137,10,17,17,14,85,173,166,61,274,61,83,128,177,218,257,274,269,237,177,122,76,1343,1354,118,121,135,118,134,99,106,79,91,93,120,130,1395,1378,46,59,99,132,165,179,188,176,137,104,63,46,1036,1044,46,59,99,126,143,133,120,97,72,59,43,40,96,98,-4,-2,61,51,27,-11,-19,-45,-44,-55,-33,-11,47,64,1,1,3,2,1,0,0,0,0,0,0,0,0,1,2,4,0,6,0,72,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,1,0,1,0,15,0,74,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,1,4,0,0,0,84,10,0,0,5,0,0,0,0,0,0,0,0,0,0,78,17,0,0,5,0,0,0,0,0,0,0,11,17,8,15,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,78,89,14,9,3,3,7,3,0,0,0,0,5,8,5,363,6,145,21,20,35,35,45,45,33,30,78,80,98,100,100,96,88,76,65,56,53,56,67,86,1,1,6,1388,902,328.025,721.533,23.716,17.918,1,1,821,600,392,328,89,79,85,78,240,45896,14918418432,31930324992,796
23,7060724930,7060729580,7060047060,7060047060,669,669,7012,7012,742226,0,0,4,14476,147.486,45.989,268.455,678,6,6,54,54,70,70,23,23,432,136,29,2339.118,2339.118,23142.242,23142.242,10,31,31,13,79,2,2,5,14,85,178,178,66,277,66,90,133,181,224,262,277,272,241,182,128,82,1374,1374,127,127,143,124,134,100,102,78,80,91,122,145,1391,1391,46,59,98,131,164,178,186,174,138,105,64,47,1035,1035,46,59,98,126,145,134,120,97,71,57,42,40,99,99,-1,-1,63,54,32,-5,-18,-44,-45,-55,-42,-14,47,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,6,0,0,0,0,0,0,1,0,8,2,0,76,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,1,0,8,2,0,76,0,0,0,0,0,0,5,0,0,0,11,46,0,0,43,0,0,0,0,0,0,0,0,0,0,11,46,0,0,43,0,0,0,0,0,0,0,11,40,40,40,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,13,53,53,5,5,32,32,0,0,0,0,0,0,4,337,7,149,22,22,40,40,38,38,25,25,78,78,99,100,100,97,89,78,66,57,52,54,65,86,1,4,4,7395,7388,83.393,83.393,11.977,11.977,0,0,650,700,298,298,118,118,98,98,240,47129,3921571584,3921572352,796
24,7060721140,7060724080,7060047060,7060047060,683.5,683.5,613.9,2915605,742307,0,0,1,14477,18976.744,9880.302,34437.879,696,6,2,17,7,24,12,8,9,353812,284675,476,4356.067,849754.5,525380.063,28413388,60,42,696,17,115,11,28,14,14,85,181,95,76,274,76,98,139,184,224,259,274,270,242,185,134,93,1411,756,140,129,155,134,134,98,102,81,79,87,118,154,1414,1096,50,63,102,134,167,178,184,172,138,107,67,51,1059,616,50,63,102,130,148,134,118,97,72,58,43,43,100,69,0,-32,64,51,34,0,-20,-45,-44,-53,-43,-19,43,67,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,66,0,18,0,0,0,0,0,0,0,0,1,3,0,8,0,0,0,4,0,0,0,14,0,8,0,4,0,0,0,0,0,13,22,1,0,35,0,0,0,1,0,1,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,2,0,7,16,42,1,6,0,0,0,11,17,8,9,7,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,26,17,39,4,28,3,4,0,0,0,0,0,3,4,337,7,149,21,20,39,41,40,39,39,25,78,58,98,100,100,97,90,78,66,57,52,54,64,85,1,88,25,1297,3245,24.992,74171.328,41.225,25.946,3,2,1398,800,409,324,116,88,113,83,240,43732,1222355968,3.74714E+12,794
25,7060721150,7060724080,7060047060,7060047060,683.7000122,683.7000122,8732.8,8732.8,742306,0,0,2,14478,178.821,46.825,341.778,665,0,0,8,8,15,15,2,2,59,0,0,2915.929,2915.931,38540.941,38540.957,66,98,98,21,199,14,14,22,14,85,172,172,63,268,63,85,128,174,215,252,268,264,235,175,123,79,1407,1407,137,126,152,139,127,93,115,82,83,84,118,150,1402,1402,47,60,100,133,166,180,186,174,137,105,65,48,1052,1052,47,60,100,130,147,134,120,99,73,58,43,41,100,100,0,0,66,52,34,4,-23,-48,-38,-53,-40,-19,45,68,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,25,0,41,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,1,0,25,0,41,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,1,5,0,0,0,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,0,0,0,0,0,0,0,0,0,0,11,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,19,19,10,10,1,1,0,0,0,0,0,0,8,399,7,149,20,20,39,39,41,41,26,26,79,79,98,100,100,98,90,77,66,58,53,55,65,85,1,16,16,1255,1256,163.755,163.755,19.01,19.055,1,1,871,900,320,320,89,89,80,80,240,40765,6554790912,6554788352,793
