FID,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER_,SORT,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav
42,7050531330,7050566090,7050047060,7050047060,2187.899902,2187.899902,17708.3,308810.2,74285,0,0,2,4234,2324.683,1529.488,4224.688,259,4,5,13,13,25,23,1,23,36523,8926,122,7234.885,77090.125,236240.469,1385062.875,76,241,331,150,378,10,15,19,10,62,97,67,-66,238,-66,-37,28,102,164,215,238,224,180,117,38,-37,896,790,30,29,63,90,102,110,109,100,98,70,54,41,1033,932,15,23,53,96,140,163,173,150,107,68,31,16,758,667,12,20,47,85,115,121,116,94,69,46,22,12,87,85,-13,-15,51,20,15,-6,-27,-33,-37,-33,-9,4,43,61,13,20,56,52,49,11,0,0,0,0,0,0,0,1,44,16,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,95,0,0,0,1,0,1,0,11,0,8,0,14,0,0,0,0,1,0,0,0,0,62,0,1,0,2,0,1,9,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,10,1,0,0,31,37,20,0,0,0,0,0,11,3,22,2,20,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,32,75,50,5,5,1,1,0,0,0,0,1,4,8,388,7,148,25,19,52,45,24,36,25,38,77,76,85,88,89,89,83,75,68,63,64,68,73,79,6,58,40,8941,4195,378.869,9948.957,21.841,34.047,1,2,1244,1300,367,433,144,116,104,105,240,51298,18425352192,5.44072E+11,945
43,7050531210,7050566090,7050047060,7050047060,2188,2188,37699.9,37700.7,74284,0,0,3,4235,233.115,120.342,460.453,206,4,4,13,13,23,23,6,6,2814,2423,330,8861.86,8861.818,110563.344,110562.984,83,339,339,149,583,10,10,18,10,62,86,86,-83,233,-83,-53,14,92,158,209,233,218,171,107,24,-56,823,824,22,24,55,80,100,114,104,98,91,61,43,30,1010,1010,12,20,49,92,140,164,173,149,104,65,28,13,697,698,9,16,39,75,107,115,111,90,64,42,19,9,81,81,-19,-19,44,15,12,-14,-29,-30,-40,-34,-13,-5,33,54,15,15,66,65,54,15,2,0,0,0,0,0,0,2,46,16,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,91,0,3,0,1,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,91,0,3,0,1,0,1,9,0,0,0,0,0,0,0,0,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,69,31,0,0,0,0,0,11,8,8,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,75,75,4,4,0,0,0,0,0,0,2,2,8,388,7,148,22,22,50,50,28,28,29,29,72,72,78,80,81,81,77,71,65,61,61,65,68,73,3,23,23,6669,6684,909.729,909.73,24.338,24.484,1,1,1159,1200,370,371,143,143,91,91,240,50584,46916321280,46916333568,944
44,7050511950,7050531330,7050047060,7050047060,2310.600098,2310.600098,163325.2,258547.5,74287,0,0,2,4236,1878.814,1310.646,3290.709,298,4,5,10,12,19,23,15,27,35581,8303,140,46545.02,60619.551,896235.313,1023744.125,101,327,341,139,585,20,16,24,8,57,66,63,-106,213,-106,-77,-9,71,137,188,213,199,151,90,8,-73,828,774,27,24,51,74,91,105,102,106,99,64,50,36,928,918,8,16,41,83,133,157,167,141,94,56,23,10,696,653,7,14,38,76,112,118,112,91,63,40,17,8,89,84,-11,-16,69,34,18,-11,-31,-33,-39,-25,5,12,55,72,20,20,80,73,75,31,2,0,0,0,0,0,2,5,46,16,0,13,0,10,0,20,0,0,0,0,0,0,0,0,0,54,0,0,0,2,0,1,0,13,0,9,0,17,0,0,0,0,1,0,0,0,0,56,0,1,0,3,0,1,8,0,0,0,7,1,0,0,45,39,8,0,0,0,0,0,0,0,0,12,1,0,0,37,28,22,0,0,0,0,0,11,18,26,16,23,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,43,38,40,44,6,5,1,1,0,0,0,0,6,5,4,343,7,148,18,17,44,43,38,38,38,39,80,76,90,92,94,92,85,76,68,64,67,72,77,84,6,46,33,3859,3346,5351.002,8693.957,34.209,35.727,2,2,1373,1300,444,439,109,109,111,104,240,51568,2.90579E+11,4.81146E+11,946
45,7050512060,7050531330,7050047060,7050047060,2310.800049,2310.800049,32556,32556,74286,0,0,3,4237,284.018,112.666,674.233,271,3,3,16,16,24,24,3,3,882,623,70,9235.655,9235.646,125081.586,125081.32,66,302,302,161,435,10,10,15,8,57,82,83,-89,229,-89,-58,10,87,154,206,229,214,167,105,22,-58,860,860,24,24,55,84,102,116,112,106,93,64,47,33,984,985,11,19,46,89,137,162,169,146,102,63,27,13,728,728,9,16,40,78,112,121,116,95,68,43,19,10,87,87,-13,-13,54,22,16,-6,-25,-28,-34,-28,-9,1,43,62,17,17,71,70,58,18,1,0,0,0,0,0,0,1,52,16,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,79,21,0,0,0,0,0,11,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,78,78,2,2,0,0,0,0,0,0,1,1,8,388,7,148,25,25,53,53,23,23,31,31,77,77,84,86,88,87,83,76,69,65,66,69,73,79,6,85,85,8338,8358,876.144,876.144,27.296,27.349,1,1,1394,1400,424,424,156,156,114,114,240,50415,44501278720,44501213184,944
46,7050562140,7050569640,7050047060,7050047060,2516.600098,2516.600098,155038.3,155039.1,74292,0,0,2,4238,302.863,126.344,748.646,73,1,1,1,1,3,3,3,3,10542,10343,1083,19724.76,19724.941,220860.875,220859.344,231,739,738,222,1805,11,12,30,9,64,109,110,-34,251,-34,-4,42,106,162,219,251,238,186,122,42,-16,616,616,13,16,43,54,95,94,82,72,63,41,26,17,1191,1192,23,35,67,108,149,179,196,172,121,79,38,23,524,525,10,15,31,50,71,85,86,70,49,32,16,10,52,52,-48,-48,-44,-54,-35,-50,-36,-47,-58,-58,-47,-48,-33,-29,6,6,29,26,20,1,0,0,0,0,0,0,0,1,23,13,0,0,0,1,0,1,0,0,0,0,0,12,60,0,0,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,60,0,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92,0,0,0,0,0,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,61,61,25,25,13,13,0,0,0,0,0,0,8,389,7,143,22,22,42,42,36,36,17,17,44,44,46,46,46,46,47,48,45,41,40,41,42,44,1,19,19,3466,3459,1321.955,1321.955,8.539,8.585,1,1,328,300,169,170,64,64,67,67,240,51996,67223117824,67223126016,938
47,7050562040,7050569640,7050047060,7050047060,2516.800049,2516.800049,35163.6,1068270.8,74293,0,0,1,4239,1674.352,682.453,3322.107,218,3,1,7,2,13,7,2,8,136020,108169,2049,15077.447,191412.203,533347.5,3706064,140,341,1099,222,470,18,32,21,10,62,105,65,-55,247,-55,-24,38,110,170,222,247,232,185,122,43,-30,865,451,21,24,57,79,111,115,107,105,106,68,43,29,1096,1001,18,27,60,102,145,169,180,157,112,73,34,18,734,388,13,20,46,77,105,115,112,93,69,48,23,13,79,46,-21,-54,17,-11,-4,-23,-23,-32,-41,-33,-5,-6,21,37,11,17,48,46,42,8,0,0,0,0,0,0,0,1,29,16,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,92,0,0,0,1,0,1,0,0,0,12,0,0,0,0,1,0,0,25,35,4,0,21,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,79,21,0,0,0,0,0,0,0,0,4,1,5,0,0,3,71,1,15,0,0,0,10,2,9,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,73,32,8,49,1,4,0,0,0,0,1,4,8,388,7,143,25,18,53,38,22,44,22,20,70,40,76,77,77,76,73,68,63,59,61,66,69,72,5,12,11,12713,2221,596.325,8194.225,16.919,7.755,1,0,866,400,357,129,139,56,95,52,240,49984,28685963264,4.53218E+11,931
48,7050569090,7050594340,7050047060,7050047060,2761,2761,31572.3,31572.3,74268,0,0,3,4240,516.717,264.739,1336.212,504,1,1,1,1,1,1,1,1,1205,1123,69,13025.466,12984.491,227022.047,226930.766,415,680,680,165,1681,100,100,95,10,62,105,105,-13,212,-13,3,54,104,152,191,212,206,172,112,60,10,1154,1154,82,82,100,97,111,100,123,104,92,88,88,87,1101,1101,26,35,69,106,144,158,163,146,109,75,42,27,877,877,25,35,69,101,126,122,116,99,74,53,33,24,106,106,4,4,67,56,29,-8,-22,-36,-24,-29,-15,13,52,68,5,5,20,16,17,3,0,0,0,0,0,0,1,2,13,2,0,65,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,64,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,73,0,0,27,0,0,0,0,0,0,0,0,0,0,0,72,0,0,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,10,10,4,4,0,0,0,0,0,0,4,4,4,329,6,150,21,21,40,40,40,40,55,55,84,84,96,99,100,96,89,79,72,68,67,71,79,90,3,21,20,1672,1679,916.511,913.697,29.647,29.857,1,1,1071,1100,374,376,97,98,97,97,240,46210,42405163008,42288308224,841
49,7050568950,7050594340,7050047060,7050047060,2761.199951,2761.199951,104480.6,104480.6,74269,0,0,2,4241,1696.537,698.757,4718.333,498,2,2,4,4,5,5,5,5,7941,7213,135,50628.945,50628.965,1288107.75,1288099.625,271,412,412,165,1450,56,56,59,10,62,93,94,-37,212,-37,-24,31,88,144,190,212,203,168,106,49,-9,1078,1078,70,66,90,92,104,107,112,100,90,75,88,82,1037,1038,19,27,57,95,139,160,167,146,106,67,34,20,818,818,19,27,57,92,124,126,118,97,69,46,26,18,105,104,3,3,72,59,36,-3,-25,-33,-33,-32,-14,9,61,75,8,8,43,21,42,8,0,0,0,0,0,0,2,3,18,2,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,5,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,18,18,6,6,0,0,0,0,0,0,2,2,4,329,6,150,19,19,41,41,40,40,40,40,84,84,97,100,100,97,90,80,72,67,66,69,78,90,3,19,19,2618,2623,6635.721,6635.727,64.794,64.682,4,4,1770,1800,717,716,146,146,150,150,240,49483,3.28698E+11,3.28698E+11,905
50,7050514640,7050562040,7050047060,7050047060,2887.199951,2887.199951,232149.1,232149.1,74294,0,0,2,4242,328.032,127.936,741.459,69,1,1,1,1,5,5,4,5,11438,10153,981,33634.238,32189.994,377866.281,372781.563,422,1456,1424,287,4314,27,28,68,9,59,74,75,-55,211,-55,-31,7,65,121,176,211,198,146,85,9,-42,462,474,14,15,32,46,72,68,60,49,41,28,21,16,1065,1068,18,27,53,91,134,166,186,161,110,68,30,18,396,406,7,10,22,38,58,69,68,53,35,22,10,6,44,45,-56,-55,-28,-43,-39,-49,-47,-60,-68,-69,-62,-57,-31,-16,15,14,52,49,41,16,7,2,0,0,0,0,3,13,45,12,0,0,0,12,0,1,0,0,0,0,1,39,29,0,0,18,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,36,30,0,0,19,0,0,0,0,0,0,10,0,0,0,3,2,3,1,0,0,70,2,19,0,0,0,0,0,0,3,2,3,1,0,0,74,3,15,0,0,0,11,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,28,53,51,11,12,0,0,0,0,3,3,8,402,7,143,18,18,38,38,44,44,21,21,38,39,40,41,42,43,43,42,38,34,32,32,34,36,3,8,8,1999,2090,4548.473,4543.864,19.455,20.915,1,1,472,500,213,226,69,71,68,70,240,54946,2.6508E+11,2.64723E+11,927
51,7050514490,7050562040,7050047060,7050047060,2887.300049,2887.300049,207163.8,813508.9,74295,0,0,1,4243,1193.649,477.021,2597.226,77,2,1,5,2,15,7,10,9,124123,97647,2594,36870.539,144146.125,975713.688,2799950.75,183,605,1045,275,1828,12,33,30,9,59,76,60,-90,230,-90,-58,1,78,143,197,230,218,160,94,6,-66,539,427,11,14,34,55,79,89,74,61,52,36,20,14,1031,979,11,20,47,91,140,168,186,161,107,63,25,12,462,368,5,9,23,46,70,82,82,64,41,25,10,5,53,44,-47,-56,2,-23,-26,-40,-44,-47,-60,-61,-51,-42,-22,8,15,19,60,58,50,16,3,0,0,0,0,0,1,6,46,16,0,0,0,3,0,1,0,0,1,0,0,6,35,1,0,50,0,1,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,23,38,5,0,18,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,2,97,0,0,0,0,0,0,0,0,5,0,6,0,0,1,72,1,16,0,0,0,11,20,11,19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,55,31,33,51,3,2,0,0,0,0,2,5,8,396,7,143,19,17,41,37,40,45,19,19,46,39,48,49,50,51,50,49,45,41,39,40,42,44,1,12,12,3707,1804,1803.914,3054.065,8.662,3.8,0,0,451,300,158,93,75,49,63,45,240,52145,95381815296,1.5981E+11,914
52,7050415850,7050511950,7050047060,7050047060,2985.800049,2985.800049,51414,51414,74289,0,0,2,4244,302.618,260.814,341.995,190,10,10,21,21,37,37,72,72,18879,3606,378,7485.164,7485.166,68871.344,68871.266,37,379,379,210,578,9,9,14,8,46,48,48,-140,207,-140,-104,-33,56,128,180,207,193,137,75,-17,-105,697,697,21,16,37,56,79,107,98,93,77,58,33,22,871,872,4,11,35,77,129,154,164,138,87,49,17,6,591,592,2,8,29,63,96,106,104,83,53,32,12,4,80,80,-20,-20,82,33,4,-27,-39,-30,-41,-33,-11,16,48,72,23,23,89,84,83,44,4,0,0,0,0,1,3,7,54,16,0,21,0,11,0,16,0,0,0,0,3,0,0,0,0,37,0,4,0,7,0,1,0,20,0,11,0,16,0,0,0,0,3,0,0,0,0,37,0,4,0,7,0,1,8,0,0,0,34,1,0,0,46,7,11,0,0,0,0,0,0,0,0,34,1,0,0,46,7,11,0,0,0,0,0,11,44,44,37,37,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,47,47,28,28,4,4,2,2,0,0,0,0,3,3,4,344,7,148,14,14,40,40,45,45,50,49,72,72,80,83,84,82,75,69,64,60,61,65,70,74,9,8,9,1412,1429,2372.051,2372.052,49.504,50.31,3,3,1274,1300,506,512,93,94,95,95,240,56141,1.34611E+11,1.34611E+11,951
53,7050415980,7050511950,7050047060,7050047060,2986,2986,43809.2,43809.3,74288,0,0,3,4245,203.287,161.963,265.57,167,3,3,10,10,21,21,21,21,3915,856,134,6589.098,6589.082,58645.914,58645.652,39,352,352,188,636,6,6,24,8,52,65,65,-117,222,-117,-84,-15,72,144,197,222,207,154,90,-2,-86,658,658,18,17,40,61,77,98,93,85,68,50,31,20,932,932,7,14,38,82,135,160,170,144,96,56,21,9,561,561,4,9,27,59,90,98,96,77,52,31,12,5,71,71,-29,-29,61,19,3,-26,-43,-39,-45,-41,-29,-10,31,54,20,20,81,79,65,27,3,0,0,0,0,0,0,4,58,16,0,1,0,4,0,7,0,0,0,0,1,0,1,0,0,84,0,0,0,1,0,1,0,1,0,3,0,7,0,0,0,0,1,0,1,0,0,84,0,0,0,1,0,1,10,0,0,0,4,4,0,0,1,6,85,0,0,0,0,0,0,0,0,4,4,0,0,1,6,85,0,0,0,0,0,11,36,36,34,34,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,12,76,76,4,4,1,1,0,0,0,0,4,4,8,388,7,148,20,20,46,46,35,35,34,34,63,63,69,71,72,72,67,62,57,54,54,56,60,63,3,14,14,3442,3451,970.919,970.919,23.36,23.355,2,2,1117,1100,326,326,123,124,82,83,240,55581,55957266432,55957291008,945
54,7050419360,7050514490,7050047060,7050047060,3732.600098,3732.600098,65211.1,65211.1,74296,0,0,2,4246,65.135,12.872,303.402,59,0,0,0,0,1,1,3,3,829,779,379,10041.758,10041.755,94475.07,94474.594,464,1163,1164,485,2182,29,29,71,8,54,75,75,-64,221,-64,-37,5,67,124,179,221,210,149,86,6,-51,412,412,10,13,23,46,72,73,52,37,33,26,15,12,1053,1053,15,24,50,88,133,167,194,169,109,63,26,15,357,357,5,8,18,33,53,66,67,49,29,17,7,4,40,40,-60,-60,-33,-44,-52,-47,-45,-56,-73,-78,-70,-59,-44,-17,13,13,46,42,38,16,6,1,0,0,0,0,3,15,38,13,0,0,0,18,0,0,0,0,0,0,0,21,58,2,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,21,58,2,0,1,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,53,0,36,0,0,0,0,0,0,11,0,0,0,0,0,53,0,36,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,14,14,71,71,1,1,0,0,0,0,1,1,8,396,6,142,17,17,36,36,47,46,17,17,34,34,35,36,37,38,40,40,36,30,27,28,29,30,3,20,20,941,941,229.612,229.612,3.527,3.519,0,0,272,300,83,82,45,45,47,47,240,54944,12917235712,12917174272,894
55,7050419260,7050514490,7050047060,7050047060,3732.600098,3732.600098,135366.1,544978.3,74297,0,0,1,4247,907.9,311.996,2067.4,57,2,1,2,1,7,5,21,9,86739,64168,2241,30929.74,97285.328,754933.5,1729833.75,246,715,1193,484,1420,17,42,35,8,52,57,53,-114,214,-114,-79,-20,59,125,178,214,204,140,76,-16,-89,414,386,10,10,20,43,64,81,56,44,38,25,12,11,955,949,7,14,39,81,132,160,183,159,98,54,20,8,360,334,2,5,16,35,56,68,70,52,31,17,6,2,43,42,-57,-58,29,-25,-48,-47,-52,-50,-70,-72,-60,-53,-36,24,19,21,72,69,64,27,5,1,0,0,0,0,2,15,45,13,0,0,0,5,0,0,0,0,2,0,0,9,52,5,0,24,0,1,0,1,0,0,0,0,0,16,0,0,0,0,2,0,1,30,36,7,0,8,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,97,0,3,0,0,0,0,0,0,6,1,8,0,0,0,65,1,20,0,0,0,11,14,8,12,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,16,40,24,49,55,1,2,0,0,0,0,1,7,8,396,6,142,17,17,37,36,46,47,16,20,38,37,41,42,43,43,43,42,39,33,31,32,33,35,1,2,11,1519,1172,251.609,1025.377,1.904,1.9,0,0,584,300,84,70,45,39,44,38,240,54387,13850660864,51753684992,917
56,7050332670,7050419260,7050047060,7050047060,4499.399902,4499.399902,242288.1,242288.1,74299,0,0,1,4248,361.47,123.474,681.043,70,1,1,1,1,6,6,7,7,33680,28384,2490,33649.496,33578.234,468190.344,468100.969,436,1186,1199,564,3359,41,42,94,8,54,49,49,-94,186,-94,-61,-18,47,104,151,186,179,119,65,-18,-75,371,373,18,13,20,30,59,64,41,38,35,20,16,17,923,923,9,17,39,77,124,153,180,154,92,50,18,9,324,325,3,7,16,32,50,61,62,45,26,14,5,3,41,41,-59,-59,42,-26,-48,-60,-51,-58,-77,-75,-61,-59,-23,34,22,22,70,67,65,31,10,3,0,0,0,0,6,24,54,13,0,0,0,19,0,0,0,0,3,0,1,26,36,10,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,1,26,36,10,0,5,0,0,0,0,0,0,10,0,0,0,8,1,9,0,0,0,64,0,18,0,0,0,0,0,0,8,1,9,0,0,0,63,0,18,0,0,0,11,11,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,29,29,49,49,3,3,0,0,0,0,7,7,8,396,6,142,18,18,37,36,46,45,22,23,37,37,41,43,44,43,42,41,36,30,29,30,31,34,3,13,13,750,753,393.647,393.034,1.62,1.655,0,0,161,200,63,62,36,35,33,33,240,46349,18445647872,18418796544,884
57,7050332680,7050419260,7050047060,7050047060,4499.5,4499.5,181150.4,181150.4,74298,0,0,2,4249,457.113,125.602,1293.275,89,0,0,0,0,2,2,4,4,19892,4209,292,33076.188,33005.695,507260.219,507108.844,580,1500,1510,565,4056,57,58,144,8,54,54,54,-79,192,-79,-49,-10,46,101,152,192,183,123,66,-12,-66,386,386,19,16,25,40,60,60,34,30,37,27,20,19,977,976,12,21,45,81,124,157,186,160,99,56,22,12,330,329,4,8,18,32,51,62,61,43,25,15,6,3,42,42,-58,-58,15,-31,-43,-47,-49,-61,-81,-80,-61,-49,-19,15,20,20,63,61,53,26,15,7,1,0,0,0,8,21,48,12,0,0,0,19,0,0,0,0,1,0,1,49,25,3,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,1,49,25,3,0,2,0,0,0,0,0,0,10,0,0,0,6,1,12,0,0,0,46,2,33,1,0,0,0,0,0,6,1,12,0,0,0,45,2,33,1,0,0,11,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,9,9,66,66,3,3,0,0,1,1,9,9,8,396,6,142,16,16,36,36,49,48,20,20,37,37,41,43,44,44,44,42,36,29,27,29,31,34,3,14,14,1495,1507,388.074,387.356,2.166,2.164,0,0,190,200,71,70,40,39,40,40,240,52184,19864330240,19828111360,885
